timestep,,,,,,,,,,,,,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
60,,,,,,,,,,,,,-0.38770038,0.15546322,0.0016531243,-0.00006553497,-0.010290682,0.011927411,0.12827198,0.374688,0.005662133,0.00072286173,-0.0018869042,-0.010641605,0.18610038,0.6084325,-0.021533716,-0.007677705,0.19936848,0.4496383,-0.5256265,-0.14855056,-0.00016066467,-0.000071752176,-0.0004324913,-0.0011055917,0.010328816,-0.0027521593,0.019985592,0.0059633553,-0.10292781,0.032542035,-0.006022038,0.00783933
61,,,,,,,,,,,,,-0.38756213,0.15545186,0.0014774114,-0.00015636465,-0.010152429,0.011916056,0.12880261,0.37478015,0.006012567,0.001174608,-0.0013562739,-0.010549456,0.18390629,0.6081133,-0.025801463,-0.001480324,0.19717439,0.44931912,-0.52565235,-0.1485346,-0.0003517097,0.00030186653,-0.00045835972,-0.0010896325,0.002375684,-0.0010721344,0.01765966,0.0063246167,-0.09651176,0.04277955,-0.0023121121,0.0035568066
62,,,,,,,,,,,,,-0.38746065,0.15543917,0.0009522627,-0.00013353626,-0.010050952,0.0119033605,0.12932937,0.3749042,0.0057727457,0.0014797121,-0.00082951784,-0.010425419,0.18146211,0.6082931,-0.027835557,0.0037375845,0.1947302,0.44949895,-0.52568024,-0.14850649,-0.00028920287,0.00031739418,-0.0004862547,-0.0010615289,-0.0015579598,-0.00016262755,0.012633203,0.0059875613,-0.08484458,0.048478276,-0.00025420636,0.0009099429
63,,,,,,,,,,,,,-0.38740617,0.1554309,0.00043179246,-0.00007072055,-0.009996474,0.01189509,0.12980166,0.37504515,0.0049848612,0.0016098454,-0.00035722554,-0.010284454,0.17895608,0.6088732,-0.027849471,0.0077993562,0.19222417,0.45007902,-0.5256984,-0.14848454,-0.00015865723,0.00020717674,-0.0005044341,-0.0010395795,-0.0028240457,0.00029431656,0.00655302,0.0050006164,-0.06972806,0.049961675,0.0005824491,-0.00030868873
64,,,,,,,,,,,,,-0.3873902,0.15542848,0.00005018743,-0.0000049539904,-0.0099805,0.011892676,0.13018061,0.3751879,0.0038234766,0.0015742454,0.000021725893,-0.0101417005,0.17654943,0.60974586,-0.026185695,0.01064465,0.18981753,0.4509517,-0.52570593,-0.14847285,-0.000046571793,0.00009152402,-0.0005119443,-0.0010278821,-0.0027365691,0.00048086417,0.00084830803,0.0036686158,-0.052985888,0.047951333,0.0007242112,-0.0006385855
65,,,,,,,,,,,,,-0.38739952,0.1554311,-0.0001805344,0.000046404926,-0.009989828,0.011895299,0.1304458,0.37531984,0.0025079725,0.001412038,0.00028690696,-0.010009766,0.17436883,0.6108042,-0.023250466,0.012316582,0.18763693,0.45201004,-0.52570605,-0.1484693,0.000021739517,0.000013293025,-0.0005120635,-0.0010243356,-0.00218175,0.0005012042,-0.0035963499,0.002313539,-0.03611191,0.043330956,0.00056668365,-0.00055349985
66,,,,,,,,,,,,,-0.38742265,0.15543716,-0.00029543243,0.000077515266,-0.0100129545,0.011901349,0.13059485,0.37543258,0.00123034,0.001173395,0.00043596327,-0.009897023,0.1725041,0.6119498,-0.01945325,0.012934196,0.1857722,0.45315564,-0.52570236,-0.14847039,0.000050891722,-0.000024721252,-0.000508368,-0.0010254234,-0.0016003163,0.00042711568,-0.006506396,0.0011436637,-0.02015396,0.03696761,0.00034587085,-0.0003469102
67,,,,,,,,,,,,,-0.38745165,0.15544483,-0.00033601598,0.00008905971,-0.010041952,0.011909023,0.13063888,0.375522,0.00011882337,0.00090302574,0.0004799962,-0.0098076165,0.17101052,0.61309755,-0.015166375,0.012661614,0.18427862,0.45430338,-0.5256976,-0.14847319,0.000053832893,-0.0000345012,-0.00050359964,-0.0010282248,-0.0011444162,0.00030923262,-0.008039316,0.00022979453,-0.005764391,0.029609684,0.000156641,-0.00015960261
68,,,,,,,,,,,,,-0.38748175,0.15545265,-0.00033337524,0.00008531282,-0.0100720525,0.011916846,0.13059647,0.37558705,-0.00076622993,0.00063255127,0.0004375875,-0.009742558,0.16991314,0.6141783,-0.010706441,0.011681844,0.18318124,0.45538414,-0.5256934,-0.14847602,0.0000430241,-0.000029512898,-0.0004994273,-0.001031056,-0.000813633,0.00018518046,-0.008553475,-0.0004471801,0.0066834064,0.021856347,0.000026494265,-0.00003637001
69,,,,,,,,,,,,,-0.38751012,0.15545951,-0.00030632433,0.00007147878,-0.010100424,0.011923701,0.13048851,0.37562886,-0.0014160585,0.00038058124,0.0003296286,-0.009700745,0.16921212,0.6151394,-0.0063310214,0.0101778405,0.18248022,0.45634526,-0.52569044,-0.14847805,0.000027516839,-0.000019073605,-0.0004964471,-0.0010330826,-0.00056292856,0.000074941665,-0.0084138615,-0.0009383221,0.016988087,0.014164592,-0.000047512352,0.00003061071
70,,,,,,,,,,,,,-0.3875362,0.15546477,-0.00028151507,0.000051901785,-0.010126501,0.011928961,0.1303349,0.37564963,-0.0018519155,0.00015577837,0.00017601252,-0.009679973,0.16888756,0.615944,-0.0022437861,0.008321093,0.18215565,0.45714986,-0.5256889,-0.14847913,0.000011828808,-0.0000085425545,-0.00049489737,-0.0010341704,-0.00051771844,-0.000017073005,-0.007898718,-0.0012965754,0.025044799,0.0068771387,-0.000088088214,0.000057626516
71,,,,,,,,,,,,,-0.38755932,0.1554682,-0.00024503347,0.000031544678,-0.010149628,0.011932388,0.13015293,0.37565202,-0.002106792,-0.00003845444,-0.0000059604645,-0.009677589,0.16890414,0.6165697,0.0013982264,0.0062667574,0.18217224,0.45777553,-0.5256886,-0.14847942,-0.0000013222782,-0.00000037455357,-0.00049459934,-0.0010344535,-0.00033897161,-0.00007381663,-0.0071785557,-0.0015528823,0.03081066,0.00025937334,-0.000101938844,0.000060323626
72,,,,,,,,,,,,,-0.38757843,0.15546991,-0.00019585843,0.000012843615,-0.010168731,0.011934102,0.12995693,0.37563878,-0.002213087,-0.00020112714,-0.00020195544,-0.009690821,0.16921473,0.6170068,0.004477328,0.0041514607,0.18248282,0.4582126,-0.5256893,-0.1484791,-0.000011335351,0.000005285041,-0.0004953146,-0.0010341406,-0.000120833516,-0.0001081489,-0.0063299285,-0.0017228631,0.034286585,-0.005486072,-0.00010343641,0.000055659562
73,,,,,,,,,,,,,-0.38759258,0.1554701,-0.00013853725,-0.0000032936732,-0.010182887,0.011934295,0.12975867,0.37561288,-0.002197709,-0.00033136448,-0.0004002154,-0.009716719,0.16976376,0.6172569,0.0069116624,0.0020935424,0.18303186,0.45846272,-0.5256908,-0.1484784,-0.000018561288,0.0000088994175,-0.0004968047,-0.0010334402,0.00008356571,-0.00012926385,-0.0053789397,-0.0018051917,0.035536673,-0.01020053,-0.00010059774,0.00004935637
74,,,,,,,,,,,,,-0.38760146,0.15546902,-0.00007900009,-0.000016602144,-0.010191768,0.0119332075,0.12956779,0.3755772,-0.0020826168,-0.00042870577,-0.00059109926,-0.009752393,0.17049035,0.61733127,0.008654018,0.0001935765,0.18375845,0.4585371,-0.5256927,-0.14847746,-0.000022967464,0.000011191478,-0.00049871206,-0.0010325015,0.0002490282,-0.00014131889,-0.004343348,-0.0018018241,0.03470272,-0.013765803,-0.00009046495,0.000045169145
75,,,,,,,,,,,,,-0.3876052,0.15546691,-0.00002247401,-0.000026951555,-0.010195494,0.011931106,0.12939213,0.37553474,-0.0018861716,-0.0004928892,-0.00076675415,-0.009794861,0.17133151,0.6172491,0.009692452,-0.0014667298,0.18459961,0.4584549,-0.5256949,-0.14847638,-0.0000255844,0.000012420273,-0.00050091743,-0.0010314137,0.00036776063,-0.00014499947,-0.0032420938,-0.0017135984,0.032019373,-0.016119123,-0.000083588064,0.000040266663
76,,,,,,,,,,,,,-0.38760415,0.15546404,0.000027670645,-0.000034341083,-0.010194451,0.0119282305,0.12923804,0.3754885,-0.0016249446,-0.00052420376,-0.00092084706,-0.009841114,0.17222534,0.6170355,0.010051097,-0.0028257265,0.18549344,0.45824134,-0.52569723,-0.14847526,-0.000026178432,0.000012870993,-0.000503242,-0.0010302961,0.00044526157,-0.00014127418,-0.0021031618,-0.0015453683,0.027817588,-0.017256793,-0.00006990135,0.000035557896
77,,,,,,,,,,,,,-0.3875992,0.15546067,0.000068965695,-0.000038834187,-0.010189503,0.011924863,0.12911034,0.3754413,-0.0013158832,-0.0005244584,-0.00104855,-0.009888291,0.17311421,0.6167201,0.0097889565,-0.0038434023,0.18638231,0.45792592,-0.5256995,-0.14847411,-0.000025260504,0.000012668123,-0.000505507,-0.0010291487,0.00048212704,-0.00013078377,-0.00097174913,-0.0013130561,0.022506347,-0.017241077,-0.000056266785,0.000030148774
78,,,,,,,,,,,,,-0.38759112,0.15545708,0.00010053602,-0.000040630457,-0.010181427,0.011921272,0.12901226,0.37539577,-0.0009768081,-0.0004966982,-0.0011466295,-0.009933829,0.17394763,0.6163346,0.008995653,-0.0045024827,0.18721573,0.45754045,-0.5257017,-0.14847304,-0.00002335389,0.000011550375,-0.00050771236,-0.0010280758,0.0004881173,-0.00011504814,0.000101044774,-0.0010335442,0.016539346,-0.016199315,-0.000044085085,0.000020492822
79,,,,,,,,,,,,,-0.38758078,0.15545346,0.00012189138,-0.000039994306,-0.010171086,0.011917651,0.12894537,0.37535417,-0.00062647404,-0.00044489527,-0.0012135208,-0.009975433,0.17468455,0.6159111,0.00778421,-0.0048080906,0.18795265,0.45711696,-0.5257036,-0.14847209,-0.000020286285,0.0000100847265,-0.0005096197,-0.0010271221,0.00046489385,-0.000095214695,0.00106132,-0.00072371576,0.010374695,-0.014312285,-0.00002770871,0.000014219433
80,,,,,,,,,,,,,-0.38756913,0.15545003,0.0001332729,-0.000037109177,-0.010159433,0.011914223,0.12890959,0.37531838,-0.00028313234,-0.00037419447,-0.0012492985,-0.010011226,0.17529498,0.6154797,0.006281742,-0.004786026,0.18856308,0.45668554,-0.5257052,-0.1484713,-0.000016736125,0.000008013932,-0.00051122904,-0.0010263324,0.0004185438,-0.00007113442,0.0018672325,-0.0004052296,0.0044358457,-0.011799589,-0.000015214086,0.000004503876
81,,,,,,,,,,,,,-0.38755736,0.15544695,0.00012911177,-0.00003265502,-0.010147661,0.011911139,0.1289032,0.3752897,0.000035335834,-0.00029081706,-0.001255691,-0.010039896,0.17576057,0.61506736,0.004618703,-0.004479142,0.18902867,0.4562732,-0.5257064,-0.1484707,-0.000012571466,0.0000058528694,-0.00051242113,-0.0010257363,0.00029157102,-0.000048231333,0.002476851,-0.0001017116,-0.0009260324,-0.008896217,-0.0000001937151,-0.0000015757978
82,,,,,,,,,,,,,-0.3875465,0.15544435,0.00011600863,-0.00002689296,-0.010136813,0.011908546,0.12892309,0.37526894,0.00031355853,-0.00020079761,-0.001235798,-0.010060668,0.17607428,0.6146964,0.0029193293,-0.003943241,0.18934238,0.45590222,-0.5257073,-0.14847031,-0.0000083229315,0.0000035361886,-0.0005133152,-0.0010253489,0.00019174814,-0.000024016947,0.0028705667,0.0001731515,-0.0054469835,-0.005838846,0.000011056662,-0.00000853464
83,,,,,,,,,,,,,-0.38753703,0.15544234,0.00010014558,-0.000019996498,-0.010127336,0.011906534,0.12896483,0.3752563,0.0005388208,-0.00011022015,-0.0011940598,-0.010073304,0.17623948,0.6143835,0.0012934599,-0.0032417485,0.18950757,0.45558935,-0.5257078,-0.14847013,-0.0000037626455,0.0000013337611,-0.00051379204,-0.0010251701,0.00013139099,0.00000173226,0.0030365195,0.00040378046,-0.008960373,-0.0028431749,0.000024795532,-0.000013183802
84,,,,,,,,,,,,,-0.38752902,0.15544097,0.00008308131,-0.000012767788,-0.010119319,0.0119051635,0.12902318,0.3752515,0.00070313475,-0.000024793102,-0.0011357069,-0.010078102,0.17626812,0.61413985,-0.00016935641,-0.002440577,0.18953621,0.4553457,-0.5257079,-0.14847013,0.00000030278926,-0.00000062502323,-0.00051391125,-0.0010251701,0.00007972121,0.000022295862,0.0029901923,0.00057872006,-0.011394514,-0.000092651695,0.000031247735,-0.000016253442
85,,,,,,,,,,,,,-0.3875226,0.15544023,0.00006543724,-0.000005806964,-0.010112911,0.0119044185,0.12909247,0.3752538,0.0008028773,0.000050543567,-0.0010664165,-0.010075808,0.17617884,0.61397046,-0.0014030724,-0.0016031719,0.18944694,0.4551763,-0.52570766,-0.1484703,0.0000038696808,-0.0000022759057,-0.0005136728,-0.001025334,0.000031262636,0.000037688762,0.0027552624,0.00069138396,-0.01276055,0.0022726057,0.00003642589,-0.000018071383
86,,,,,,,,,,,,,-0.38751778,0.15544008,0.000047848585,0.00000052974985,-0.0101080835,0.011904269,0.1291669,0.375262,0.00083920517,0.000112286805,-0.0009919852,-0.010067612,0.17599478,0.6138751,-0.0023661721,-0.00078633905,0.18926288,0.45508093,-0.5257072,-0.14847058,0.0000065172817,-0.0000034142292,-0.000513196,-0.0010256171,-0.000012293458,0.00004884973,0.0023704723,0.00074379134,-0.013138678,0.0041603986,0.000036150217,-0.000017073005
87,,,,,,,,,,,,,-0.38751453,0.15544043,0.000030525003,0.0000058261776,-0.010104835,0.011904627,0.12924115,0.3752748,0.00081785116,0.00015823066,-0.0009177327,-0.010054797,0.17574136,0.61384916,-0.003040761,-0.000037503167,0.18900946,0.455055,-0.52570647,-0.14847094,0.0000083398145,-0.00000424115,-0.00051248074,-0.0010259748,-0.000053614378,0.000054288656,0.0018844731,0.00074015546,-0.012661316,0.0055225114,0.00003451854,-0.000016804785
88,,,,,,,,,,,,,-0.38751277,0.1554412,0.000014108026,0.000009871514,-0.010103077,0.011905387,0.12931053,0.3752908,0.000747697,0.00018746048,-0.0008483529,-0.010038793,0.17544436,0.6138845,-0.003429746,0.00060749735,0.18871246,0.45509034,-0.52570564,-0.14847134,0.00000934089,-0.0000045141433,-0.00051164627,-0.0010263771,-0.00008785725,0.000055018812,0.0013430855,0.00068787474,-0.011491754,0.006356247,0.000030860305,-0.000013332814
89,,,,,,,,,,,,,-0.38751236,0.15544225,-0.0000007364124,0.000012772896,-0.010102659,0.011906445,0.12937139,0.3753084,0.00064050447,0.00020039966,-0.00078749657,-0.01002121,0.17512828,0.6139702,-0.0035532343,0.0011247292,0.18839638,0.45517606,-0.52570474,-0.14847176,0.000009523218,-0.0000047770027,-0.0005107522,-0.0010267943,-0.00011317432,0.00005369261,0.00079731626,0.00059804315,-0.009809246,0.006691062,0.000025175512,-0.000013913959
90,,,,,,,,,,,,,-0.3875132,0.15544349,-0.000013669802,0.000014415473,-0.010103494,0.011907682,0.12942114,0.37532637,0.0005091003,0.00019918676,-0.0007377416,-0.010003239,0.17481501,0.6140941,-0.003444509,0.0015018546,0.18808311,0.4552999,-0.52570385,-0.14847218,0.000009028156,-0.000004623971,-0.00050985813,-0.0010272115,-0.00013117492,0.000048357993,0.00028721988,0.0004888698,-0.007795839,0.006583078,0.00001885742,-0.000010412186
91,,,,,,,,,,,,,-0.387515,0.15544483,-0.000023728217,0.000014924699,-0.010105312,0.011909023,0.12945837,0.3753435,0.0003657112,0.0001856349,-0.0007005185,-0.009986103,0.17452295,0.6142434,-0.0031455269,0.00173726,0.18779105,0.45544922,-0.5257031,-0.14847256,0.000007907331,-0.0000041381577,-0.0005090833,-0.001027599,-0.00013475865,0.00004113093,-0.00016114116,0.00036244837,-0.005621456,0.0061086887,0.000011362135,-0.0000067017972
92,,,,,,,,,,,,,-0.3875176,0.15544616,-0.000031064155,0.00001443937,-0.010107905,0.011910349,0.12948264,0.37535885,0.00022163312,0.00016277074,-0.0006762445,-0.009970754,0.17426641,0.6144058,-0.0027028508,0.0018381336,0.18753451,0.45561165,-0.5257025,-0.1484729,0.000006690458,-0.0000035473006,-0.0005084872,-0.0010279417,-0.00013267994,0.000032458454,-0.00052650267,0.0002354458,-0.0034370585,0.0053518834,0.000007599592,-0.0000044368207
93,,,,,,,,,,,,,-0.38752064,0.1554474,-0.00003532633,0.00001329157,-0.0101109445,0.011911586,0.12949447,0.37537178,0.00008613408,0.00013387529,-0.000664413,-0.00995782,0.17405547,0.6145701,-0.0021642963,0.0018184562,0.18732357,0.45577592,-0.5257019,-0.1484732,0.000005522993,-0.000002718217,-0.0005078912,-0.0010282397,-0.00012028217,0.000024620444,-0.00080090744,0.00011797249,-0.0013715766,0.0043985597,0.0000050514936,-0.00000057742
94,,,,,,,,,,,,,-0.38752392,0.15544848,-0.00003695685,0.0000113757205,-0.010114223,0.011912674,0.12949504,0.37538192,-0.000033750046,0.0001013419,-0.00066384673,-0.009947687,0.173896,0.6147265,-0.0015757056,0.0016973057,0.1871641,0.45593232,-0.5257016,-0.1484734,0.000003869553,-0.0000017968915,-0.00050759315,-0.0010284334,-0.00010462105,0.0000140704215,-0.0009835061,0.000009354204,0.0004751682,0.0033346328,-0.0000027269125,0.0000024177134
95,,,,,,,,,,,,,-0.3875272,0.15544938,-0.00003600343,0.000009160993,-0.010117501,0.011913568,0.12948602,0.37538904,-0.00013318795,0.00006768786,-0.00067286193,-0.009940565,0.17379,0.61486715,-0.0009788533,0.0014966219,0.18705809,0.456073,-0.5257013,-0.14847352,0.0000028060529,-0.0000009926486,-0.00050729513,-0.0010285527,-0.00008285791,0.0000062920153,-0.0010787542,-0.00008318573,0.0020292597,0.0022364259,-0.0000009611249,0.0000035502017
96,,,,,,,,,,,,,-0.38753027,0.15545005,-0.00003303754,0.0000066729317,-0.010120571,0.011914238,0.12946947,0.3753932,-0.00020937272,0.000035165882,-0.0006894171,-0.009936392,0.17373605,0.6149864,-0.00040977343,0.0012396955,0.18700415,0.45619226,-0.5257011,-0.14847358,0.0000012574085,-0.00000030899997,-0.0005071163,-0.0010286123,-0.000060349703,-0.0000019781291,-0.0010948176,-0.00015600026,0.003243666,0.0011722924,-0.00000847131,0.0000043548644
97,,,,,,,,,,,,,-0.38753298,0.1554505,-0.000028537715,0.0000041646463,-0.010123283,0.011914685,0.12944748,0.3753946,-0.0002619113,0.0000055388614,-0.00071141124,-0.009934992,0.17372994,0.6150806,0.000102520375,0.0009495546,0.18699804,0.45628643,-0.5257011,-0.14847358,-0.00000021103855,0.00000030804458,-0.0005071163,-0.0010286123,-0.00003759563,-0.00000840053,-0.0010488179,-0.00020835549,0.0040985043,0.00019783154,-0.000011540949,0.0000053979456
98,,,,,,,,,,,,,-0.3875352,0.15545075,-0.00002277866,0.0000018960012,-0.010125518,0.011914939,0.12942213,0.3753936,-0.00029146564,-0.000020065083,-0.0007367581,-0.009936005,0.17376521,0.61514795,0.00053636136,0.0006476681,0.18703331,0.45635378,-0.5257011,-0.14847352,-0.0000014084862,0.00000087215585,-0.0005071163,-0.0010285527,-0.000013753772,-0.0000122748315,-0.00095032126,-0.0002421923,0.004594711,-0.000644978,-0.000012502074,0.0000064112246
99,,,,,,,,,,,,,-0.38753685,0.15545079,-0.000016357564,-0.00000023165546,-0.010127157,0.011914983,0.12939541,0.37539056,-0.00029970476,-0.000040731706,-0.0007634759,-0.009939045,0.17383397,0.6151885,0.00087768235,0.00035305216,0.18710206,0.4563943,-0.52570134,-0.14847343,-0.0000026783564,0.0000011924212,-0.00050735474,-0.0010284632,0.000007264316,-0.000016536564,-0.0008110551,-0.00025682896,0.0047541126,-0.0013269886,-0.000016219914,0.0000053830445
100,,,,,,,,,,,,,-0.38753796,0.15545066,-0.000010080684,-0.000002044955,-0.01012826,0.011914849,0.12936905,0.37538597,-0.00028959117,-0.00005606143,-0.00078983605,-0.009943634,0.17392747,0.615204,0.0011196708,0.00008171104,0.18719557,0.4564098,-0.52570164,-0.1484733,-0.0000030935716,0.0000015607703,-0.00050765276,-0.0010283291,0.000021874905,-0.000018712133,-0.0006481259,-0.0002551265,0.0046140896,-0.0018307806,-0.000010848045,0.0000066645443
101,,,,,,,,,,,,,-0.38753852,0.15545037,-0.000004039368,-0.0000034958261,-0.010128826,0.011914566,0.12934451,0.37538034,-0.0002642393,-0.0000659494,-0.00081437826,-0.009949267,0.1740368,0.6151972,0.0012622267,-0.00015414509,0.1873049,0.45640302,-0.52570194,-0.14847314,-0.0000032909893,0.0000016492778,-0.0005079508,-0.0010281801,0.000035211444,-0.000019621104,-0.00047045943,-0.00023903325,0.004224737,-0.0021542837,-0.0000097081065,0.000004786998
102,,,,,,,,,,,,,-0.38753855,0.15544999,0.0000014140003,-0.000004499044,-0.010128856,0.011914179,0.12932295,0.3753741,-0.0002273127,-0.00007065932,-0.00083594024,-0.009955496,0.17415333,0.6151718,0.0013109557,-0.00034589652,0.18742143,0.45637763,-0.52570224,-0.148473,-0.0000033623116,0.0000016873458,-0.0005082488,-0.0010280311,0.000044435263,-0.000018771738,-0.0002913326,-0.00021197274,0.003642856,-0.0023028774,-0.000008940697,0.000004503876
103,,,,,,,,,,,,,-0.38753816,0.15544955,0.000005916043,-0.000005103935,-0.010128468,0.011913747,0.12930517,0.37536776,-0.00018255302,-0.00007057935,-0.0008537173,-0.0099618435,0.17426923,0.6151321,0.0012762272,-0.0004887862,0.18753733,0.45633793,-0.52570254,-0.14847285,-0.0000032533812,0.0000016115886,-0.00050854683,-0.0010278821,0.000048555434,-0.000017296523,-0.000120684505,-0.0001758486,0.0029301038,-0.0022936387,-0.00000731647,0.0000034607947
104,,,,,,,,,,,,,-0.38753742,0.15544908,0.000009481076,-0.000005301303,-0.010127723,0.01191327,0.12929168,0.37536165,-0.0001335903,-0.00006636828,-0.0008672029,-0.009967953,0.17437783,0.61508256,0.0011718012,-0.0005813981,0.18764593,0.4562884,-0.52570283,-0.1484727,-0.000003133685,0.0000014996365,-0.00050884485,-0.0010277331,0.00005044043,-0.000014733523,0.00003324449,-0.0001343377,0.0021463078,-0.0021480848,-0.0000069364905,0.0000029094517
105,,,,,,,,,,,,,-0.38753644,0.1554486,0.000012022974,-0.0000052511436,-0.01012674,0.011912793,0.12928265,0.3753561,-0.00008370759,-0.00005893893,-0.000876233,-0.009973496,0.1744738,0.6150276,0.0010137658,-0.0006256146,0.1877419,0.45623344,-0.52570313,-0.14847255,-0.0000026833047,0.0000011817242,-0.0005091429,-0.0010275841,0.000049121678,-0.000012751669,0.00016485155,-0.00009162724,0.0013491503,-0.0018956601,-0.0000033304095,0.0000005699694
106,,,,,,,,,,,,,-0.38753524,0.15544815,0.000013612748,-0.000004751589,-0.010125548,0.011912346,0.12927797,0.3753514,-0.000036039077,-0.00004903218,-0.00088091195,-0.009978205,0.17455336,0.61497134,0.0008190268,-0.0006257471,0.18782146,0.45617718,-0.52570343,-0.14847247,-0.0000018820933,0.0000008821953,-0.0005094409,-0.0010275096,0.00004595518,-0.000008132309,0.00026741624,-0.000048279762,0.00058702374,-0.001565362,0.0000013038516,-0.000000040978193
107,,,,,,,,,,,,,-0.38753402,0.15544777,0.00001397285,-0.000004142974,-0.010124326,0.011911958,0.1292773,0.37534767,0.00000696769,-0.000037695034,-0.0008815825,-0.00998193,0.17461419,0.6149174,0.00060434744,-0.0005882181,0.18788229,0.45612323,-0.52570343,-0.1484724,-0.0000008937548,0.0000006709597,-0.0005094409,-0.0010274351,0.000037632883,-0.0000057928264,0.00033997,-0.000009208918,-0.00009922683,-0.0011890786,0.0000051781535,0.00000009313226
108,,,,,,,,,,,,,-0.3875328,0.15544745,0.0000135135115,-0.0000033557078,-0.010123104,0.0119116455,0.12928012,0.375345,0.000043508335,-0.00002578539,-0.0008787662,-0.009984612,0.17465544,0.6148685,0.0003852771,-0.00052075926,0.18792354,0.45607436,-0.52570343,-0.14847235,-0.0000009526932,0.00000033967956,-0.0005094409,-0.0010273904,0.000030338764,-0.0000024847686,0.0003828257,0.000024858862,-0.00067983556,-0.0007959565,-0.00000282377,-0.0000016354024
109,,,,,,,,,,,,,-0.38753167,0.15544723,0.0000125282595,-0.000002520878,-0.010121971,0.011911422,0.12928575,0.37534338,0.000072253424,-0.000014093459,-0.00087313354,-0.009986222,0.17467752,0.614827,0.00017546242,-0.00043166493,0.18794562,0.4560328,-0.52570343,-0.14847235,-0.00000082478846,0.00000006290723,-0.0005094409,-0.0010273904,0.000023931265,-0.000000040978193,0.00039622185,0.000052455813,-0.0011349539,-0.00041095537,-0.0000011026859,-0.0000019185245
110,,,,,,,,,,,,,-0.38753062,0.15544708,0.000010919839,-0.0000017055115,-0.010120928,0.011911273,0.12929349,0.3753428,0.00009276319,-0.000003148945,-0.00086539984,-0.009986818,0.17468193,0.61479425,-0.000014069385,-0.00032943615,0.18795003,0.4560001,-0.52570343,-0.14847235,-0.0000006401981,0.0000000058296994,-0.0005094409,-0.0010273904,0.000015236437,0.0000018514693,0.00038573143,0.00007421151,-0.001456662,-0.000056874007,-0.00000021606684,-0.00000041350722
111,,,,,,,,,,,,,-0.38752973,0.15544698,0.000008839568,-0.000000973287,-0.010120034,0.011911169,0.12930255,0.37534308,0.00010464971,0.00000634951,-0.00085633993,-0.00998652,0.17467101,0.614771,-0.00017499065,-0.00022204724,0.1879391,0.45597684,-0.52570343,-0.14847235,-0.00000021863318,-0.00000019642086,-0.0005094409,-0.0010273904,0.0000064969063,0.0000030584633,0.00035077333,0.00008711219,-0.0016443863,0.00025029853,0.0000026151538,-0.0000020079315
112,,,,,,,,,,,,,-0.38752913,0.15544693,0.0000063718867,-0.0000001916608,-0.010119438,0.011911124,0.12931222,0.3753441,0.00010878135,0.000014102179,-0.0008466691,-0.009985507,0.17464763,0.6147573,-0.00030201685,-0.00011669964,0.18791573,0.45596313,-0.52570343,-0.14847235,0.00000013032304,-0.0000003600297,-0.0005094409,-0.0010273904,-0.000002577901,0.0000053830445,0.0003029406,0.00009340048,-0.0017077385,0.0004983581,0.0000029429793,-0.0000021271408
113,,,,,,,,,,,,,-0.3875287,0.15544696,0.000004215651,0.00000060168503,-0.010118991,0.011911154,0.12932184,0.3753457,0.00010580935,0.000020029185,-0.0008370429,-0.009983897,0.17461501,0.6147526,-0.00039251216,-0.000019388805,0.18788311,0.45595843,-0.52570343,-0.14847241,0.0000006222632,-0.00000066304045,-0.0005094409,-0.00102745,-0.000005632639,0.000007454306,0.00024223328,0.000094525516,-0.0016599953,0.0006813592,0.0000052452087,-0.0000039301813
114,,,,,,,,,,,,,-0.38752845,0.15544705,0.0000019987026,0.0000012637495,-0.010118753,0.011911243,0.12933083,0.37534773,0.00009678689,0.00002389702,-0.0008280575,-0.009981871,0.17457645,0.6147559,-0.00044647418,0.000065285756,0.18784454,0.45596176,-0.52570343,-0.14847249,0.0000011394848,-0.00000070403405,-0.0005094409,-0.0010275245,-0.000011630356,0.000008124858,0.00017429888,0.000088751316,-0.0015209008,0.00079827366,0.0000067278743,-0.0000020675361
115,,,,,,,,,,,,,-0.3875284,0.15544719,-0.000000053674057,0.0000016336381,-0.010118693,0.011911377,0.12933873,0.37534997,0.000083533574,0.000025729485,-0.0008201599,-0.0099796355,0.1745351,0.61476594,-0.0004660036,0.00013402943,0.1878032,0.45597178,-0.5257034,-0.14847256,0.0000015981814,-0.0000005574554,-0.0005093813,-0.001027599,-0.00001552701,0.0000068582594,0.00010943413,0.00007806718,-0.0013114803,0.0008506512,0.0000074356794,-0.00000029429793
116,,,,,,,,,,,,,-0.3875285,0.15544733,-0.000001920037,0.0000018454892,-0.010118812,0.011911526,0.12934525,0.3753523,0.00006711158,0.000025802583,-0.0008136332,-0.009977311,0.17449382,0.614781,-0.00045502826,0.0001850299,0.18776192,0.45598686,-0.5257032,-0.14847264,0.0000018386406,-0.00000053245793,-0.0005092025,-0.0010276735,-0.000018797815,0.0000062026083,0.000044614077,0.000065054744,-0.0010552552,0.0008450782,0.0000064000487,-0.0000011436641
